Source,ID,Timestamp,Name,Latitude,Longitude,AQI,PM2.5,PM10,CO,NO2,O3,SO2,Temperature,Humidity,Pressure,Wind Speed
gov,28560877461938780203765592307,04/11/2025 23:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,62,61.694395507812494,45.771237451171885,4.1553960000000005,16.24585,,11.449,19.96,85.0,1017.0,2.02
gov,31390908889087377344742439468,04/11/2025 23:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,34,34.33667866210938,28.05921740722656,11.9659915,9.91375,4.1299375,0.65656,20.01,85.0,1017.0,1.53
gov,31390916083317566102523755051,04/11/2025 23:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,35,35.235140576171865,26.209069970703126,,,,,24.48,98.0,1009.0,2.57
gov,31390912357075263208060500522,04/11/2025 23:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,41,40.65624580078125,36.0416796875,,6.17725,,0.77636,24.48,98.0,1009.0,2.57
gov,31388851800421997746903202346,04/11/2025 23:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,17,5.355757373046874,9.124589721679683,10.74167,5.40135,17.24459375,1.54472,25.01,73.0,1012.0,1.03
gov,31387251434693138681789561386,04/11/2025 23:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,25,19.00012724609375,24.73842556152343,,1.565,,,17.84,85.0,1017.0,2.52
gov,31388883344354363840031242796,04/11/2025 23:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,50,45.68641279296876,,,6.51165,,2.07832,17.86,87.0,1017.0,2.3
gov,31390932574706768021562473002,04/11/2025 22:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,26,25.88666884765625,21.944525561523434,3.7675,,25.97578125,1.1740000000000002,25.01,97.0,1009.0,1.97
gov,31388839920718814259329251882,04/11/2025 22:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,58,27.91614893792429,58.31246665039062,4.823904,15.54125,,0.944,24.03,100.0,1009.0,2.06
gov,31390903576425084107499649578,05/11/2025 00:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,34,34.14847280273437,27.64381729564198,,,,,20.0,83.0,1017.0,1.83
gov,31390908889087377344742439468,05/11/2025 00:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,20,20.146321875,19.284314208984373,10.383125,6.57585,3.106,0.78972,20.01,83.0,1017.0,1.47
gov,31390916083317566102523755051,05/11/2025 00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,26,25.80023144531249,21.374739453124995,,,,,24.48,97.0,1008.0,1.79
gov,31388851800421997746903202346,05/11/2025 00:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,16,7.320520849609376,6.427294580078123,9.7392545,9.71875,15.61615625,1.5133200000000002,25.01,73.0,1011.0,1.03
gov,31387251434693138681789561386,05/11/2025 00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,23,22.50940346679687,23.301725170898443,,1.565,,,17.74,84.0,1016.0,2.57
gov,31388883344354363840031242796,05/11/2025 00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,41,38.22966787109375,,,5.3809,,1.6996400000000005,17.78,87.0,1016.0,2.07
gov,31390932574706768021562473002,05/11/2025 00:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,25,12.947538427734374,14.58648044433594,3.26265,,24.5575625,1.17568,24.85,97.0,1008.0,1.8
gov,31388839920718814259329251882,04/11/2025 23:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,54,27.32110962602248,53.80818741455078,3.7598835,18.3479,,0.89824,24.03,100.0,1008.0,1.03
gov,31390903576425084107499649578,05/11/2025 01:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,35,34.53985073242188,24.983024930145465,,,,,20.0,82.0,1016.0,1.75
gov,28560877461938780203765592307,05/11/2025 01:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,43,42.51348344726562,31.649179638671864,2.009475,9.494,,11.14,19.96,82.0,1016.0,1.88
gov,31390916083317566102523755051,05/11/2025 01:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,19,18.74386694335937,14.733684106445311,,,,,23.93,97.0,1008.0,1.54
gov,31390912357075263208060500522,05/11/2025 00:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,32,31.985446582031248,27.608518066406248,,11.4754,,0.67532,23.93,97.0,1008.0,1.54
gov,31388851800421997746903202346,05/11/2025 01:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,15,9.5230359375,11.24290603027344,10.1772835,9.4425,14.79584375,1.23532,25.01,78.0,1011.0,2.06
gov,28505268571336961948594948504,05/11/2025 01:00,Phú Thọ: đường Hùng Vương - Tp Việt Trì (KK),21.33847,105.3633,21,20.5581125,13.767136328125,5.3653,2.16,18.55,0.6980000000000001,18.53,83.0,1016.0,0.17
gov,31387251434693138681789561386,05/11/2025 01:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,25,24.62231074218749,21.87320786132813,,1.565,,,17.65,83.0,1016.0,2.36
gov,31388883344354363840031242796,05/11/2025 01:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,32,31.996572216796874,,,7.37585,,1.43568,17.65,88.0,1016.0,2.18
gov,31388839920718814259329251882,05/11/2025 01:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,41,18.623617480468752,40.925660546874994,3.168075,10.5021,,0.86728,24.03,100.0,1008.0,1.54
gov,31390903576425084107499649578,05/11/2025 02:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,27,27.17278178710938,20.33747259674121,,,,,19.0,82.0,1016.0,1.51
gov,28560877461938780203765592307,05/11/2025 02:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,32,32.03162661132813,23.658826269531247,1.3835415,5.27165,,10.969320000000002,18.96,82.0,1016.0,1.66
gov,31390908889087377344742439468,05/11/2025 02:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,12,7.8375990234375,12.420608837890622,9.174421,5.74335,4.195062500000001,0.7956000000000001,19.01,82.0,1016.0,1.15
gov,31390916083317566102523755051,05/11/2025 02:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,14,13.513401806640625,8.893162646484377,,,,,23.93,97.0,1007.0,1.03
gov,31390912357075263208060500522,05/11/2025 02:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,22,21.60385854492188,15.91996447753906,,8.8135,,0.7605200000000001,23.93,97.0,1007.0,1.03
gov,31388851800421997746903202346,05/11/2025 02:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,14,12.778950048828126,13.6294787109375,9.902979,10.59125,13.99790625,1.05532,25.01,78.0,1010.0,1.54
gov,31387251434693138681789561386,05/11/2025 02:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,27,26.695298437500004,21.328564086914064,,1.565,,,17.96,84.0,1016.0,2.28
gov,31388883344354363840031242796,05/11/2025 02:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,32,32.28238095703124,,,6.1471,,1.47532,17.91,88.0,1015.0,2.66
gov,31390932574706768021562473002,05/11/2025 01:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,23,8.92866484375,10.44761787109375,2.7029445,,22.72890625,1.10668,24.6,97.0,1007.0,1.7
gov,31390903576425084107499649578,05/11/2025 03:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,21,16.82225776367188,16.022744140625,,,,,19.0,86.0,1015.0,1.73
gov,28560877461938780203765592307,05/11/2025 03:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,26,25.755131103515627,19.21409697265625,1.2499585,4.70835,,10.89968,18.96,86.0,1015.0,1.87
gov,31390908889087377344742439468,05/11/2025 03:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,16,12.628859130859375,15.5708259765625,9.004671,6.095,4.1078125,0.7862,19.01,86.0,1015.0,1.41
gov,31390916083317566102523755051,05/11/2025 03:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,10,9.596612158203127,5.118890283203126,,,,,23.93,96.0,1006.0,0.89
gov,31390912357075263208060500522,05/11/2025 03:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,12,11.93314833984375,11.756425268554686,,11.7,,0.538,23.93,96.0,1006.0,0.89
gov,31388851800421997746903202346,05/11/2025 03:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,19,19.25731699218749,17.013972631835934,9.65115,8.6971,14.62475,1.166,24.01,83.0,1010.0,0.51
gov,31387251434693138681789561386,05/11/2025 03:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,20,20.2283240234375,19.091661864516364,,1.565,,,17.95,86.0,1015.0,2.51
gov,31388883344354363840031242796,05/11/2025 03:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,25,25.35845375976562,,,6.1679,,1.10232,17.9,88.0,1015.0,2.57
gov,31390932574706768021562473002,05/11/2025 02:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,21,5.750751367187499,9.619162353515623,3.995772,,20.94765625,1.20368,24.54,96.0,1007.0,1.54
gov,31388839920718814259329251882,05/11/2025 02:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,31,11.41089501953125,31.316413134765625,3.364921,16.29335,,0.95636,25.03,100.0,1007.0,0.51
gov,31390903576425084107499649578,05/11/2025 04:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,22,10.336457617187504,12.833183911132814,,,,,18.0,90.0,1015.0,1.93
gov,28560877461938780203765592307,05/11/2025 04:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,20,19.673967773437504,16.045675512695315,1.684104,5.9846,,10.93368,17.96,90.0,1015.0,2.05
gov,31390908889087377344742439468,05/11/2025 04:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,22,21.61357690429688,18.391184252929687,8.900921,4.74665,7.1328125,0.54668,18.01,90.0,1015.0,1.67
gov,31390916083317566102523755051,05/11/2025 04:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,11,11.157589550781248,5.118890283203126,,,,,24.48,96.0,1006.0,1.03
gov,31390912357075263208060500522,05/11/2025 04:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,14,11.93314833984375,10.690290087890627,,13.701,,0.87424,24.48,96.0,1006.0,1.03
gov,31388851800421997746903202346,05/11/2025 04:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,29,28.945519091796875,20.937819042968755,8.995371,13.0796,12.00884375,1.387,24.01,88.0,1010.0,0.51
gov,28505268571336961948594948504,05/11/2025 03:00,Phú Thọ: đường Hùng Vương - Tp Việt Trì (KK),21.33847,105.3633,15,15.10624375,10.1412,5.331124999999999,2.82,20.190625,0.6980000000000001,18.5,89.0,1015.0,1.0
gov,31387251434693138681789561386,05/11/2025 04:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,14,11.8330072265625,13.618334545898437,,1.565,,,17.88,89.0,1014.0,2.5
gov,31388883344354363840031242796,05/11/2025 04:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,18,17.775919580078124,,,6.7175,,0.74532,17.83,90.0,1014.0,2.22
gov,31390932574706768021562473002,05/11/2025 04:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,21,4.836320654296877,16.03173049316406,3.781025,,21.36078125,1.14544,24.5,96.0,1007.0,1.48
gov,31388839920718814259329251882,05/11/2025 03:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,24,6.837793505859375,24.30820168457032,3.943196,17.26415,,0.99776,25.03,100.0,1007.0,1.03
gov,31390903576425084107499649578,05/11/2025 05:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,21,13.440869189453124,14.2290337890625,,,,,19.0,86.0,1015.0,1.86
gov,28560877461938780203765592307,05/11/2025 05:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,15,15.487994580078128,13.03073903808594,1.821591,6.58,,10.9182,18.96,86.0,1015.0,1.96
gov,31390908889087377344742439468,05/11/2025 05:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,20,19.978209375,17.29403063964844,9.2389085,5.7125,5.7763125,0.4,19.01,86.0,1015.0,1.67
gov,31390916083317566102523755051,05/11/2025 05:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,14,14.336727148437502,5.156233178710937,,,,,25.04,93.0,1006.0,2.57
gov,31390912357075263208060500522,05/11/2025 05:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,13,4.85124140625,12.001837768554688,,13.0172,,0.6697600000000001,25.04,93.0,1006.0,2.57
gov,31388851800421997746903202346,05/11/2025 05:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,30,30.427955224609377,20.3056640625,9.1688835,13.7075,9.52290625,1.52868,23.01,94.0,1010.0,0.51
gov,31387251434693138681789561386,05/11/2025 05:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,10,11.8330072265625,9.522091064453123,,1.565,,,18.01,86.0,1014.0,2.4
gov,31388883344354363840031242796,05/11/2025 05:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,15,15.4311966796875,,,6.4079,,0.7288000000000001,17.97,88.0,1014.0,1.85
gov,31390932574706768021562473002,05/11/2025 05:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,22,9.675935546875005,14.816911596679686,3.7480125,,21.6765625,1.048,24.38,96.0,1007.0,1.55
gov,31388839920718814259329251882,05/11/2025 04:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,23,7.107027880859376,23.393741137695308,3.75875,17.94085,,1.13968,25.03,100.0,1007.0,2.57
gov,31390903576425084107499649578,05/11/2025 06:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,23,18.594644189453128,15.789164331054687,,,,,19.0,86.0,1016.0,1.7
gov,28560877461938780203765592307,05/11/2025 06:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,14,13.586980273437495,12.342853857421876,2.719375,11.60915,,10.92568,18.96,86.0,1016.0,1.8
gov,31390916083317566102523755051,05/11/2025 06:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,21,20.985706640625,5.958652880859375,,,,,25.04,91.0,1007.0,1.54
gov,31390912357075263208060500522,05/11/2025 06:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,15,6.720623681640626,14.957426928710936,,13.18545,,0.85892,25.04,91.0,1007.0,1.54
gov,31388851800421997746903202346,05/11/2025 06:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,36,35.50265664062499,23.12385385742187,10.7469,14.0779,10.45209375,1.132,23.01,94.0,1011.0,1.54
gov,31387251434693138681789561386,05/11/2025 06:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,6,11.8330072265625,6.465652563476562,,1.565,,,18.08,86.0,1015.0,2.35
gov,31388883344354363840031242796,05/11/2025 06:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,15,14.963823193359373,,,7.1096,,0.96072,18.03,88.0,1015.0,1.68
gov,31390932574706768021562473002,05/11/2025 06:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,21,11.671248046874997,12.99889912109375,3.731778,,21.25728125,1.12632,24.38,96.0,1007.0,1.43
gov,31388839920718814259329251882,05/11/2025 05:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,26,10.100799902343748,25.61102282714844,4.0428725,16.42865,,0.912,25.03,100.0,1007.0,1.54
gov,31390903576425084107499649578,05/11/2025 07:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,23,20.06060737304687,15.697608813476563,,,,,20.0,80.0,1016.0,1.94
gov,28560877461938780203765592307,05/11/2025 07:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,15,15.039783984375005,14.317734301757811,4.470271,14.9546,,11.05668,19.96,82.0,1016.0,2.06
gov,31390908889087377344742439468,05/11/2025 07:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,10,19.978209375,9.86602373046875,9.9110415,6.755,2.3015625,0.7664,20.01,82.0,1016.0,1.72
gov,31390916083317566102523755051,05/11/2025 08:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,45,45.35183540039061,28.428948217773435,,,,,26.71,85.0,1008.0,0.89
gov,31390912357075263208060500522,05/11/2025 08:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,29,28.94100185546875,23.603799169921874,,14.67285,,1.14056,26.71,85.0,1008.0,0.89
gov,31388851800421997746903202346,05/11/2025 07:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,42,41.700932031250005,28.05892531738281,17.709179,15.1729,8.9044375,1.47232,24.01,83.0,1012.0,2.06
gov,28505268571336961948594948504,05/11/2025 05:00,Phú Thọ: đường Hùng Vương - Tp Việt Trì (KK),21.33847,105.3633,12,12.47103125,8.3968109375,5.2691,1.86415,16.48490625,0.6980000000000001,19.83,81.0,1016.0,1.33
gov,31387251434693138681789561386,05/11/2025 07:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,8,5.750799999999999,8.320003515625,,1.565,,,19.07,83.0,1016.0,2.12
gov,31388883344354363840031242796,05/11/2025 07:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,14,13.963741552734376,,,9.1454,,1.16748,19.0,85.0,1016.0,2.06
gov,31390932574706768021562473002,05/11/2025 07:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,19,14.983842578125005,12.357690844726564,6.0649875,,18.78959375,1.24368,26.59,91.0,1009.0,1.37
gov,31388839920718814259329251882,05/11/2025 07:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,32,19.33933940429688,31.642587353515623,16.489775,22.2321,,1.4542000000000002,26.03,100.0,1008.0,0.51
gov,31390903576425084107499649578,05/11/2025 10:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,26,15.090568798828125,14.301834765625005,,,,,22.0,76.0,1016.0,2.31
gov,28560877461938780203765592307,05/11/2025 10:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,30,30.02587470703125,27.606858129882813,4.6849585000000005,13.88165,,12.21732,21.96,76.0,1016.0,2.42
gov,31390908889087377344742439468,05/11/2025 10:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,29,29.47263486328125,28.160511059570315,13.9930585,12.22665,5.012499999999999,0.7103200000000001,22.01,77.0,1016.0,2.22
gov,31390916083317566102523755051,05/11/2025 10:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,66,66.09660083007813,45.863840576171874,,,,,30.04,76.0,1008.0,1.54
gov,31390912357075263208060500522,05/11/2025 09:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,39,38.927478515625,29.922420068359376,,17.463,,1.2880000000000005,30.04,76.0,1008.0,1.54
gov,31388851800421997746903202346,05/11/2025 09:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,39,38.62466206054687,32.30147102050781,20.881950000000003,10.00335,8.33984375,1.47832,26.01,78.0,1012.0,3.6
gov,28505268571336961948594948504,05/11/2025 07:00,Phú Thọ: đường Hùng Vương - Tp Việt Trì (KK),21.33847,105.3633,12,12.210184375,8.247093750000001,5.300066500000001,1.72335,16.440625,1.6664000000000003,21.26,75.0,1016.0,1.29
gov,31387251434693138681789561386,05/11/2025 09:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,26,25.55608828125,22.07846965332031,,0.88,,,19.76,78.0,1016.0,2.64
gov,31388883344354363840031242796,05/11/2025 09:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,20,20.42641738281249,,,8.9021,,0.94544,20.92,74.0,1016.0,3.29
gov,31390932574706768021562473002,05/11/2025 09:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,26,21.533136523437506,10.830026220703123,3.9123785,,25.65678125,1.209,28.53,80.0,1009.0,1.52
gov,31388839920718814259329251882,05/11/2025 09:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,59,40.11488579101562,58.63012747802736,6.966896,19.8496,,0.98656,29.03,84.0,1009.0,1.54
gov,31390903576425084107499649578,05/11/2025 11:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,26,24.24658955078125,18.67112590332032,,,,,23.0,68.0,1015.0,2.14
gov,28560877461938780203765592307,05/11/2025 11:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,33,33.243748291015635,28.70529172363281,4.5747955000000005,16.3809,,12.14692,23.96,69.0,1015.0,2.24
gov,31390908889087377344742439468,05/11/2025 11:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,32,32.4589537109375,31.67367768554687,12.429775,11.3746,9.5674375,0.6028,24.01,68.0,1015.0,2.07
gov,31390916083317566102523755051,05/11/2025 11:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,72,72.42870063476565,50.17808588867187,,,,,30.6,80.0,1008.0,2.57
gov,31390912357075263208060500522,05/11/2025 11:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,64,64.45053623046876,42.82925820312501,,10.1572,,1.556,30.6,80.0,1008.0,2.57
gov,31388851800421997746903202346,05/11/2025 11:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,34,30.93469682617188,33.78513957519532,12.418382,7.57725,11.123875000000002,1.4328,26.01,78.0,1012.0,2.06
gov,31387251434693138681789561386,05/11/2025 11:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,34,33.505423632812494,33.01646997070312,,1.15,,,20.87,73.0,1015.0,2.96
gov,31388883344354363840031242796,05/11/2025 11:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,23,23.4423248046875,,,8.3415,,0.82572,22.23,68.0,1015.0,3.24
gov,31390932574706768021562473002,05/11/2025 11:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,27,17.79912578125,11.695912182617189,4.9108,,26.82915625,1.28232,29.21,78.0,1008.0,1.29
gov,31388839920718814259329251882,05/11/2025 10:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,59,45.77073999023437,59.23759008789061,6.327329,23.5321,,1.348,31.03,70.0,1008.0,2.57
gov,31390903576425084107499649578,05/11/2025 12:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,33,33.10407431640625,24.099173046875,,,,,24.0,64.0,1014.0,2.04
gov,28560877461938780203765592307,05/11/2025 12:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,36,35.59953671875,27.832384423828127,5.0536135,18.15955,,11.70872,23.96,64.0,1014.0,2.18
gov,31390916083317566102523755051,05/11/2025 12:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,69,69.11485122070312,48.64231562500001,,,,,29.48,85.0,1007.0,2.06
